texts,label
"I don’t know what bêche-de-mer is, I never have known, I probably never shall know. I’ve guessed once or twice and guessed wrong. In South Africa I know you at once begin to talk about a stoep_ I do know what a stoep is it’s the thing round a house and you sit on it. In various other parts of the world you call it a veranda, a piazza, and a ha-ha. Then again, there are pawpaws. I had often read of pawpaws. I discovered at once what they were, because I had one plumped down in front of me for breakfast. I thought at first that it was a melon gone bad. The Dutch waitress enlightened me, and persuaded me to use lemon juice and sugar and try again. I was very pleased to meet a pawpaw.",0
"Renauld looked at him for a moment, but the magistrate was continuing his questions. “To pass to another matter, are you acquainted with the name of Duveen, M. Renauld?” “Duveen?” said Jack. “Duveen?” He leant forward, and slowly picked up the paper-knife he had swept from the table. As he lifted his head, his eyes met the watching ones of Giraud. “Duveen? No, I can’t say I am.” “Will you read this letter, M. Renauld? And tell me if you have any idea as to who the person was who addressed it to your father?” Jack Renauld took the letter, and read it through, the colour mounting in his face as he did so.",0
"“Your films! The ones that were passed to you through the ventilator? Wasn’t that on the 22nd?” “The ones I lost?” “How do you know they were the same? Why would any one return them to you that way in the middle of the night? It’s a mad idea. No they were a message, the films had been taken out of the yellow tin case, and something else put inside. Have you got it still?” “I may have used it. No, here it is. I remember I tossed it into the rack at the side of the bunk.” She held it out to me. It was an ordinary round tin cylinder, such as films are packed in for the tropics.",0
"Everything was still. The moonlight came in through a window and showed me the dusty uncarpeted staircase. Cautiously I crept down it. Still no sound but as I stood on the landing below, a faint murmur of voices reached me. I stopped dead and stood there for some time. A clock on the wall registered the fact that it was after midnight. I was fully aware of the risks I might run if I descended lower, but my curiosity was too much for me. With infinite precautions I prepared to explore. I crept softly down the last flight of stairs and stood in the square hall. I looked round me and then caught my breath with a gasp.",0
"Moth balls again! I held the paper gingerly to my nose. Yes, it smelt strongly of them. But, then I folded up the paper carefully and put it in my bag. I walked home slowly and did a good deal of thinking. I explained to Mrs. Flemming that I had witnessed a nasty accident in the Tube and that I was rather upset and would go to my room and lie down. The kind woman insisted on my having a cup of tea. After that I was left to my own devices, and I proceeded to carry out a plan I had formed coming home. I wanted to know what it was that had produced that curious feeling of unreality whilst I was watching the doctor examine the body.",0
"This is an exact reproduction of it: [Illustration] I was puzzled. It was unusually thick, quite unlike ordinary notepaper. Suddenly an idea struck me. “Poirot!” I cried. “This is a fragment of a will!” “Exactly.” I looked up at him sharply. “You are not surprised?” “No,” he said gravely, “I expected it.” I relinquished the piece of paper, and watched him put it away in his case, with the same methodical care that he bestowed on everything. My brain was in a whirl.",0
"I’ve never seen a man more upset. The thing is very extraordinary. Where did the girl go? She walked out of the hotel, fully dressed, about ten minutes past eleven, and she was never seen again. The idea of suicide seems impossible. She was one of those energetic young women who are in love with life, and have not the faintest intention of quitting it. There was no train either way until midday on the morrow, so she can’t have left the place. Then where the devil is she? Race is almost beside himself, poor fellow. He has left no stone unturned. All the D.C.’s, or whatever they call themselves, for hundreds of miles round have been pressed into the service.",0
"“Ne vous fâchez pas! Allow me to interest myself in my coffee-cups, and I will respect your cocoa. There! Is it a bargain?” He was so quaintly humorous that I was forced to laugh; and we went together to the drawing-room, where the coffee-cups and tray remained undisturbed as we had left them. Poirot made me recapitulate the scene of the night before, listening very carefully, and verifying the position of the various cups. “So Mrs. Cavendish stood by the tray and poured out. Yes. Then she came across to the window where you sat with Mademoiselle Cynthia. Yes. Here are the three cups.",0
"Where does he come in?” Poirot shrugged his shoulders. “Giraud would say that he was an accomplice an apache who helped young Renauld to commit the crime, and who was conveniently put out of the way afterwards.” “But the hair round the dagger? The woman’s hair?” “Ah,” said Poirot, smiling broadly. “That is the cream of Giraud’s little jest. According to him, it is not a woman’s hair at all. Remember that the youths of today wear their hair brushed straight back from the forehead with pomade or hairwash to make it lie flat. Consequently some of the hairs are of considerable length.",0
"""Yes,"" said Poirot thoughtfully, as he put away the brush, ""one must not permit oneself to be obsessed by one idea. I have been in danger of that. Figure to yourself, my friend, that even here, in this case, I am in danger of it. Those two lines you mentioned, a downstroke and a line at right angles to it, what are they but the beginning of a 4?"" ""Good gracious, Poirot,"" I cried, laughing. ""Is it not absurd? I see the hand of the Big Four everywhere. It is well to employ one's wits in a totally different milieu. Ah! there is Japp come to meet us.",0
"See, he approaches with his wheelbarrow.” Indeed an elderly man was just crossing the drive with a barrowful of seedlings. Poirot called to him, and he set down the barrow and came hobbling towards us. “You are going to ask him for one of his boots to compare with the footmarks?” I asked breathlessly. My faith in Poirot revived a little. Since he said the footprints in this right-hand bed were important, presumably they were. “Exactly,” said Poirot. “But won’t he think it very odd?” “He will not think about it at all.",0
"s.” “Eh bien?” “Well, they started from Boulogne but they never arrived.” “What?” “Monsieur Poirot, it was a bogus car and a bogus A.D.C. The real car was found in a side road, with the chauffeur and the A.D.C. neatly gagged and bound.” “And the bogus car?” “Is still at large.” Poirot made a gesture of impatience. “Incredible! Surely it cannot escape attention for long?” “So we thought. It seemed merely a question of searching thoroughly. That part of France is under Military Law. We were convinced that the car could not go long unnoticed.",0
"The idea pleases you, I see. Always the spectacular and romantic appeals to you.” The following day saw us installed in our temporary home. The flat was pleasantly furnished. It occupied the same position in the building as that of the Robinsons, but was two floors higher. The day after our installation was a Sunday. In the afternoon, Poirot left the front door ajar, and summoned me hastily as a bang reverberated from somewhere below. “Look over the banisters. Are those your friends. Do not let them see you.” I craned my neck over the staircase. “That’s them,” I declared in an ungrammatical whisper.",0
"And think of me sometimes, comfortably putting on weight amidst the fleshpots! Your loving friend, Suzanne Blair. P.S. I am sending you an assortment of frying-pans as a wedding present, and an enormous terrine of pâté de foie gras to remind you of me. There is another letter that I sometimes read. It came a good while after the other and was accompanied by a bulky packet. It appeared to be written from somewhere in Bolivia.",0
"I get tired of having no one but Miss Pettigrew to talk to. “I had no idea you were in Jo’burg,” I said chattily. “When did you arrive?” “Last night.” “Where are you staying?” “With friends.” He was disposed to be extraordinarily taciturn, and seemed to be embarrassed by my questions. “I hope they keep poultry,” I remarked. “A diet of new-laid eggs and the occasional slaughtering of an old cock will be decidedly agreeable soon from all I hear.” “By the way,” I said, when we were back in the hotel, “have you heard that Miss Beddingfeld is alive and kicking?” He nodded. “She gave us quite a fright,” I said airily.",0
"But why has she lied? She lied about the wrist watch, she lied about the masked men she lied about a third thing. Tell me, Hastings, what is your explanation of the open door?” “Well,” I said, rather embarrassed, “I suppose it was an oversight. They forgot to shut it.” Poirot shook his head, and sighed. “That is the explanation of Giraud. It does not satisfy me. There is a meaning behind that open door which for a moment I cannot fathom.” “I have an idea,” I cried suddenly. “A la bonne heure! Let us hear it.” “Listen. We are agreed that Mrs. Renauld’s story is a fabrication. Is it not possible, then, that Mr.",0
"A crash of crockery came from the attic above. In a trice the men were pushing each other up the rickety ladder and had disappeared into the darkness above. Quick as a flash Tommy leapt from his hiding-place and dashed down the stairs, pulling the girl with him. There was no one in the hall. He fumbled over the bolts and chain. At last they yielded, the door swung open. He turned. Annette had disappeared. Tommy stood spell-bound. Had she run upstairs again? What madness possessed her! He fumed with impatience, but he stood his ground.",0
"There were plenty of books in the villa, and delightful rambles all around, but I chafed sometimes at the forced inactivity of our life, and marvelled at Poirot's state of placid content. Nothing occurred to ruffle our quiet existence, and it was not until the end of June, well within the limit that Poirot had given them, that we had our news of the Big Four. A car drove up to the villa early one morning, such an unusual event in our peaceful life that I hurried down to satisfy my curiosity. I found Poirot talking to a pleasant-faced young fellow of about my own age. He introduced me.",0
"“What says the master detective, eh?” asked Hawker, clapping him on the back. “Nothing to work your grey cells over this time.” “You think not?” “What could there be?” “Well, for example, there is the window.” “The window? But it was fastened. Nobody could have got out or in that way. I noticed it specially.” “And why were you able to notice it?” The doctor looked puzzled. Poirot hastened to explain. “It is to the curtains I refer. They were not drawn. A little odd, that. And then there was the coffee. It was very black coffee.” “Well, what of it?” “Very black,” repeated Poirot.",0
"Our affection for each other must be tried and proved, and when my parents realized that it was no light infatuation on my part they would doubtless relent towards us. Of course, to her, I had not dwelt on my father’s principal objection to the match. I soon saw that I should do my cause no good by violence. My father wrote me several letters to Paris, affectionate in tone, and which did not refer to our disagreement or its cause, and I replied in the same strain.” “You can produce those letters, eh?” said Giraud. “I did not keep them.” “No matter,” said the detective.",0
"Paynter kept up a fair staff at Croftlands six servants as well as his own Chinese body servant Ah Ling."" ""His Chinese servant, Ah Ling,"" murmured Poirot. ""On Tuesday last, Mr. Paynter complained of feeling unwell after dinner, and one of the servants was despatched to fetch the doctor. Mr. Paynter received the doctor in his study, having refused to go to bed. What passed between them was not then known, but before Doctor Quentin left, he asked to see the housekeeper, and mentioned that he had given Mr.",0
"Hearing faint moans issuing from the bedroom, she went in. A terrible sight met her eyes. Madame Beroldy lay on the floor, bound hand and foot, uttering feeble moans, having managed to free her mouth from a gag. On the bed was Monsieur Beroldy, lying in a pool of blood, with a knife driven through his heart. Madame Beroldy’s story was clear enough. Suddenly awakened from sleep, she had discerned two masked men bending over her. Stifling her cries, they had bound and gagged her. They had then demanded of Monsieur Beroldy the famous “secret.",0
"Carter nodded. “Yes, five years ago, that draft treaty was a weapon in our hands; to-day it is a weapon against us. It was a gigantic blunder. If its terms were made public, it would mean disaster It might possibly bring about another war not with Germany this time! That is an extreme possibility, and I do not believe in its likelihood myself, but that document undoubtedly implicates a number of our statesmen whom we cannot afford to have discredited in any way at the present moment.",0
"""The leg of mutton?"" ""Exactly, Hastings, the leg of mutton. Everybody swore that no one had been to Granite Bungalow that morning, but, nevertheless, I found in the larder a leg of mutton, still frozen. It was Monday, so the meat must have been delivered that morning; for if on Saturday, in this hot weather, it would not have remained frozen over Sunday. So some one had been to the Bungalow, and a man on whom a trace of blood here and there would attract no attention."" ""Damned ingenious!"" cried Ingles approvingly. ""Yes, he is clever, Number Four."" ""As clever as Hercule Poirot?"" I murmured.",0
"It was clear to me that I must have some kind of standing. I couldn’t go on avoiding explanations for ever. The solution of all my difficulties lay ready to my hand, though I didn’t think of it for some time. The Daily Budget! My silence or my speech could no longer affect Harry Rayburn. He was marked down as “The Man in the Brown Suit” through no fault of mine. I could help him best by seeming to be against him.",0
"“Then I shan’t drink it,” said Tuppence firmly. “I’d much rather be shot. At any rate that would make a row, and some one might hear it. But I won’t be killed off quietly like a lamb.” Mrs. Vandemeyer stamped her foot. “Don’t be a little fool! Do you really think I want a hue and cry for murder out after me? If you’ve any sense at all, you’ll realize that poisoning you wouldn’t suit my book at all. It’s a sleeping draught, that’s all. You’ll wake up to-morrow morning none the worse. I simply don’t want the bother of tying you up and gagging you.",0
"The man had never been in Florence in his life. But, if not in Florence, where had he been? In England? Actually in England at the time of the Mill House Mystery? I decided on a bold step. “The curious thing is,” I said, “that I fancied I had seen you before somewhere. But I must be mistaken since you were in Florence at the time. And yet” I studied him frankly. There was a hunted look in his eyes. He passed his tongue over his dry lips. “Where er where” “ did I think I had seen you?” I finished for him. “At Marlow.",0
"We were hurried through the woods at a break-neck pace, going uphill the whole time. At last we emerged in the open, on the mountain-side, and I saw just in front of us an extraordinary conglomeration of fantastic rocks and boulders. This must be the Felsenlabyrynth of which Harvey had spoken. Soon we were winding in and out of its recesses. The place was like a maze devised by some evil genie. Suddenly we stopped. An enormous rock barred our path.",0
"le juge,” I said. “I have committed a grave fault, for which I must crave your indulgence.” “Eh bien! Proceed, monsieur.” “The fact of the matter is,” I said, wishing myself anywhere else than where I was, “that I met a young lady, an acquaintance of mine. She displayed a great desire to see everything that was to be seen, and I well, in short, I took the key to show her the body.” “Ah, par exemple,” cried the magistrate indignantly. “But it is a grave fault you have committed there, Captain Hastings. It is altogether most irregular. You should not have permitted yourself this folly.",0
"At the police court proceedings, we shall hear the case for the prosecution, but in all probability his solicitors will advise him to reserve his defence. That will be sprung upon us at the trial. And ah, by the way, I have a word of caution to give you, my friend. I must not appear in the case.” “What?” “No. Officially, I have nothing to do with it. Until I have found that last link in my chain, I must remain behind the scenes. Mrs. Cavendish must think I am working for her husband, not against him.",0
"Renauld’s effects?” asked Poirot. “No. Of course one of our first proceedings was to search through his private papers in the study. We found nothing of interest, however. All seemed square and above-board. The only thing at all out of the ordinary was his will. Here it is.” Poirot ran through the document. “So. A legacy of a thousand pounds to Mr. Stonor who is he, by the way?” “M. Renauld’s secretary. He remained in England, but was over here once or twice for a week-end.” “And everything else left unconditionally to his beloved wife, Eloise. Simply drawn up, but perfectly legal.",0
"I gathered that, contrary to his usual practice, the ‘Colonel’ himself had been concerned in this affair, therefore Anita felt satisfied that she had a real hold over him, should she need it. Carton now proposed that I should make a bargain with Anita Grünberg, or Nadina, as she now called herself. For a sufficient sum of money he thought that she would be willing to give up the diamonds and betray her former employer. He would cable to her immediately. “I was still suspicious of Carton. He was a man whom it was easy enough to frighten, but who, in his fright, would tell so many lies that to sift the truth out from them would be no easy job. I went back to the hotel and waited.",0
"” She bent her head down, as though ashamed, and muttered in a broken voice: “You can’t you can’t not if you knew ” And then, as though rallying herself, she faced me squarely, and asked: “What do you know, then?” “I know that you came to see Mr. Renauld that night. He offered you a cheque and you tore it up indignantly. Then you left the house ” I paused. “Go on what next?” “I don’t know whether you knew that Jack Renauld would be coming that night, or whether you just waited about on the chance of seeing him, but you did wait about. Perhaps you were just miserable, and walked aimlessly but at any rate just before twelve you were still near there, and you saw a man on the golf links ” Again I paused.",0
"""Have you the will or a copy of it with you?” Miss Marsh handed a document across the table. Poirot ran through it, nodding to himself. “Made three years ago. Dated March 25; and the time is given also 11 a.m. that is very suggestive. It narrows the field of search. Assuredly it is another will we have to seek for. A will made even half-an-hour later would upset this. Eh bien, mademoiselle, it is a problem charming and ingenious that you have presented to me here. I shall have all the pleasure in the world in solving it for you.",0
"How would they decide? And all the while that this agonized questioning went on within him, he talked flippantly to Conrad, enraging the cross-grained doorkeeper to the point of homicidal mania. At last the door opened, and the German called imperiously to Conrad to return. “Let’s hope the judge hasn’t put his black cap on,” remarked Tommy frivolously. “That’s right, Conrad, march me in. The prisoner is at the bar, gentlemen.” The German was seated once more behind the table. He motioned to Tommy to sit down opposite to him. “We accept,” he said harshly, “on terms.",0
"It was obviously locked or bolted on the inside. The whole household was aroused by now. The most alarming sounds were audible from the interior of the room. Clearly something must be done. “Try going through Mr. Inglethorp’s room, sir,” cried Dorcas. “Oh, the poor mistress!” Suddenly I realized that Alfred Inglethorp was not with us that he alone had given no sign of his presence. John opened the door of his room.",0
"Lawrence was away from home part of June.” “In the event of a parcel arriving for him whilst he was away, what would be done with it?” “It would either be put in his room or sent on after him.” “By you?” “No, sir, I should leave it on the hall table. It would be Miss Howard who would attend to anything like that.” Evelyn Howard was called and, after being examined on other points, was questioned as to the parcel. “Don’t remember. Lots of parcels come. Can’t remember one special one.” “You do not know if it was sent after Mr. Lawrence Cavendish to Wales, or whether it was put in his room?” “Don’t think it was sent after him.",0
"“We will look through the desk in the boudoir first,” explained John, “and go up to her bedroom afterwards. She kept her most important papers in a purple despatch-case, which we must look through carefully.” “Yes,” said the lawyer, “it is quite possible that there may be a later will than the one in my possession.” “There is a later will.” It was Poirot who spoke. “What?” John and the lawyer looked at him startled. “Or, rather,” pursued my friend imperturbably, “there was one.” “What do you mean there was one? Where is it now?” “Burnt!” “Burnt?” “Yes. See here.",0
"The Sunday concert, the Sunday ‘afternoon out,’ and finally the Sunday nap after the Sunday dinner of England le rosbif all these will distract attention from the doings of Hercule Poirot. Come, my friend.” He stepped into the rough wooden contrivance and I followed him gingerly. “Are we going to break into the flat?” I asked dubiously. Poirot’s answer was not too reassuring: “Not precisely to-day,” he replied. Pulling on the rope, we descended slowly till we reached the second floor.",0
"“At Holyhead I tried to get into a carriage with people that looked all right, but in a queer way there seemed always to be a crowd round me shoving and pushing me just the way I didn’t want to go. There was something uncanny and frightening about it. In the end I found myself in a carriage with Mrs. Vandemeyer after all. I went out into the corridor, but all the other carriages were full, so I had to go back and sit down. I consoled myself with the thought that there were other people in the carriage there was quite a nice-looking man and his wife sitting just opposite.",0
"Paynter a hypodermic injection as his heart was in a very weak state, recommended that he should not be disturbed, and then proceeded to ask some rather curious questions about the servants how long they had been there, from whom they had come, etc. ""The housekeeper answered these questions as best she could, but was rather puzzled as to their purport. A terrible discovery was made on the following morning. One of the housemaids, on descending, was met by a sickening odour of burned flesh which seemed to come from her master's study. She tried the door, but it was locked on the inside.",0
"Renauld continued, addressing the magistrate: “I ought, perhaps, to have spoken to my husband on the subject, but I hoped that it was only a boy and girl flirtation which would blow over all the quicker if no notice was taken of it. I blame myself now for my silence, but my husband, as I told you, had seemed so anxious and care-worn, different altogether from his normal self, that I was chiefly concerned not to give him any additional worry.” M. Hautet nodded. “When you informed your father of your intentions towards Mademoiselle Daubreuil,” he resumed, “he was surprised?” “He seemed completely taken aback.",0
"We’ve suspected it but couldn’t get any proof. Yes, you’ve done very well, young man. The 29th, you say, is the date. That gives us very little time very little time indeed.” “But ” Tommy hesitated. Mr. Carter read his thoughts. “We can deal with the General Strike menace, I think. It’s a toss-up but we’ve got a sporting chance! But if that draft treaty turns up we’re done. England will be plunged in anarchy. Ah, what’s that? The car? Come on, Beresford, we’ll go and have a look at this house of yours.” Two constables were on duty in front of the house in Soho. An inspector reported to Mr. Carter in a low voice. The latter turned to Tommy.",0
"Jewels, ready money, bearer bonds all so conveniently arranged for whom? Well, the good Monsieur Davenheim was of those who ‘look after Number One’ as your saying goes! It seemed almost certain that it was arranged for himself! Then his passion of late years for buying jewellery! How simple! The funds he embezzled, he converted into jewels, very likely replacing them in turn with paste duplicates, and so he put away in a safe place, under another name, a considerable fortune to be enjoyed all in good time when every one has been thrown off the track.",0
"It’s an interesting little place.” “Does she go there every day?” “She has all Wednesdays off, and comes back to lunch on Saturdays. Those are her only times off.” “I will remember. Women are doing great work nowadays, and Mademoiselle Cynthia is clever oh, yes, she has brains, that little one.” “Yes. I believe she has passed quite a stiff exam.” “Without doubt. After all, it is very responsible work. I suppose they have very strong poisons there?” “Yes, she showed them to us. They are kept locked up in a little cupboard.",0
"""Yes, monsieur?” “Are you aware of your mother’s real name?” Marthe looked at him for a minute, then, letting her head fall forward on her arms, she burst into tears. “There, there,” said Poirot, patting her on the shoulder. “Calm yourself, petite, I see that you know. Now a second question, did you know who M. Renauld was?” “M. Renauld,” she raised her head from her hands and gazed at him wonderingly. “Ah, I see you do not know that. Now listen to me carefully.” Step by step, he went over the case, much as he had done to me on the day of our departure for England. Marthe listened spellbound.",0
"” There was a hoarse murmur. “That’s all right, gov’nor.” And then after a moment or two: “Suppose I’m nabbed.” “You will have the best legal talent to defend you,” replied the German quietly. “But in any case you will wear gloves fitted with the finger-prints of a notorious housebreaker. You have little to fear.” “Oh, I ain’t afraid, gov’nor. All for the good of the cause. The streets is going to run with blood, so they say.” He spoke with a grim relish. “Dreams of it, sometimes, I does. And diamonds and pearls rolling about in the gutter for anyone to pick up!” Tommy heard a chair shifted.",0
"It is very kind of you to promise to find my child for me, but, you see, I happen to know that you would not succeed, and so that would be a very one-sided bargain, would it not?"" ""Madame, I swear to you by the Holy Angels that I will restore your child to you."" ""I asked you before, M. Poirot, could you restore the dead to life?"" ""Then the child is "" ""Dead? Yes."" He stepped forward and took her wrist. ""Madame, I I who speak to you, swear once more. I will bring the dead to life."" She stared at him as though fascinated. ""You do not believe me. I will prove my words. Get my pocket-book which they took from me.",0
"Oh, you English! With nous autres it is different. Figure to yourself that a lady of my acquaintance at the beginning of the war fled to Ostend. There she had a terrible crisis of the nerves. Impossible to escape further except by crossing the sea! And she had a horror mais une horreur! of the sea! What was she to do? Daily les Boches were drawing nearer. Imagine to yourself the terrible situation!” “What did she do?” I inquired curiously. “Fortunately her husband was homme pratique. He was also very calm, the crises of the nerves, they affected him not.",0
"Mr. Inglethorp, knowing what I have now told you, do you still refuse to say where you were at six o’clock on Monday afternoon?” With a groan, Alfred Inglethorp sank down again and buried his face in his hands. Poirot approached and stood over him. “Speak!” he cried menacingly. With an effort, Inglethorp raised his face from his hands. Then, slowly and deliberately, he shook his head. “You will not speak?” “No. I do not believe that anyone could be so monstrous as to accuse me of what you say.",0
"""But nobody else went in.” “Then the murderer was in the house already, or else he got in some other way. There’s no need for him to pass the lodge, he could have climbed over the wall.” Suzanne glanced at me sharply. “‘The Man in the Brown Suit,’” she mused. “Who was he, I wonder? Anyway, he was identical with the ‘doctor’ in the Tube. He would have had time to remove his make-up and follow the woman to Marlow.",0
"He rubbed his hands together, and raised his eyebrows as I stared at him. ‘Ah!’ he said. ‘So our young friend is coming round again. Capital. Capital.’ “I did the usual stunt. Said: ‘What’s happened?’ And ‘Where am I?’ But I knew the answer to the last well enough. There’s no moss growing on my brain. ‘I think that’ll do for the present, sister,’ said the little man, and the nurse left the room in a sort of brisk well-trained way. But I caught her handing me out a look of deep curiosity as she passed through the door. “That look of hers gave me an idea.",0
"My poor aunt what lives in the country has been mortal bad for a long time, and she’s asking for me with her dying breath.” Tommy nodded approval. “Can you report this in the proper quarter and meet me at Charing Cross in an hour’s time?” “I’ll be there, sir. You can count on me.” As Tommy had judged, the faithful Albert proved an invaluable ally. The two took up their quarters at the inn in Gatehouse. To Albert fell the task of collecting information. There was no difficulty about it. Astley Priors was the property of a Dr. Adams.",0
"Tuppence read it over her shoulder. Mr. Carter would have recognized it. It referred to the mysterious man found dead in New York. “As I was saying to Miss Tuppence,” resumed the lawyer, “I set to work to prove the impossible possible. The great stumbling-block was the undeniable fact that Julius Hersheimmer was not an assumed name. When I came across this paragraph my problem was solved. Julius Hersheimmer set out to discover what had become of his cousin. He went out West, where he obtained news of her and her photograph to aid him in his search. On the eve of his departure from New York he was set upon and murdered.",0
"They were of the likeness of Cinderella, young, yet obsessed with a yearning for morbid excitement, for sensation at any price, without regard to any decency or good feeling. The vividness of the girl’s beauty had attracted me in spite of myself, yet at heart I retained my first impression of disapproval and dislike. I thought of my mother, long since dead. What would she have said of this strange modern product of girlhood? The pretty face with the paint and powder, and the ghoulish mind behind! “Come off your high horse,” said the lady suddenly. “And don’t give yourself airs.",0
"He suggested to her repeatedly that it was four-thirty, and not four o’clock when she had heard the voices. But Dorcas was unshaken. Quite an hour, or even more, had elapsed between the time when she had heard the voices and five o’clock, when she had taken tea to her mistress. The inquest was held on Friday at the Stylites Arms in the village. Poirot and I sat together, not being required to give evidence. The preliminaries were gone through. The jury viewed the body, and John Cavendish gave evidence of identification.",0
"“Lady Yardly,” I said, “I know why you have come here. You have received blackmailing letters about the diamond.” There was no doubt as to my bolt having shot home. She stared at me open-mouthed, all colour banished from her cheeks. “You know?” she gasped. “How?” I smiled. “By a perfectly logical process. If Miss Marvell has had warning letters” “Miss Marvell? She has been here?” “She has just left. As I was saying, if she, as the holder of one of the twin diamonds, has received a mysterious series of warnings, you, as the holder of the other stone, must necessarily have done the same.",0
""" It was at half-past eleven exactly that the summons came. A petit bleu. Poirot tore it open, then handed it to me. It was from Madame Olivier, the world-famous scientist, whom we had visited yesterday in connection with the Halliday case. It asked us to come out to Passy at once. We obeyed the summons without an instant's delay. Madame Olivier received us in the same small salon. I was struck anew with the wonderful power of this woman, with her long nun's face and burning eyes this brilliant successor of Becquerel and the Curies. She came to the point at once.",0
"He was some one high up in the Secret Service whose business it was to lay the “Colonel” by the heels. I nodded to myself things were becoming very clear to me. What of my part in the affair? Where did I come in? Was it only diamonds they were after? I shook my head. Great as the value of the diamonds might be, they hardly accounted for the desperate attempts which had been made to get me out of the way. No, I stood for more than that.",0
